ID,ANC_M,HANDSET,STATUT,CLASSE_CANAL,TARGET,FLAG_CHURN,SCORE_FORFAIT,PRED_FORFAIT,SEGMENT_FORFAIT,SCORE_CHURN,PRED_CHURN,RISQUE_CHURN,ACTION_RECOMMANDEE
C27936288,20,4G,A,Reseau direct,1,0,0.6198451,1,Cible Potentielle,0.021421121,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C36256300,20,4G,A,Reseau direct,1,0,0.6198451,1,Cible Potentielle,0.021421121,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C30326264,21,4G,A,Reseau direct,0,0,0.6198451,1,Cible Potentielle,0.021099728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C95306274,21,4G,A,Reseau direct,1,0,0.6198451,1,Cible Potentielle,0.021099728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C88866273,21,4G,A,Reseau direct,0,0,0.6198451,1,Cible Potentielle,0.021099728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C55226266,21,4G,A,Reseau direct,0,0,0.6198451,1,Cible Potentielle,0.021099728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C53806269,21,4G,A,Reseau direct,0,0,0.6198451,1,Cible Potentielle,0.021099728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C5856_863,186,4G,A,,0,0,0.6198026,1,Cible Potentielle,0.004929476,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6380_863,187,4G,A,,1,0,0.61978227,1,Cible Potentielle,0.0061481157,0,Risque Faible,NURTURING — pack Combo Voix+Data
C10672752,116,,A,,1,0,0.6197517,1,Cible Potentielle,0.069607586,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C40676351,19,4G,A,Reseau direct,0,0,0.6197292,1,Cible Potentielle,0.023122462,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C38016345,19,4G,A,Reseau direct,0,0,0.6197292,1,Cible Potentielle,0.023122462,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C02065950,29,4G,A,Reseau indirect,0,0,0.61972386,1,Cible Potentielle,0.013000082,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C26695974,29,4G,A,Reseau indirect,0,0,0.61972386,1,Cible Potentielle,0.013000082,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C86991524,152,4G,A,,1,0,0.61971825,1,Cible Potentielle,0.010068168,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0616_637,311,4G,A,,1,0,0.61965567,1,Cible Potentielle,0.0075152,0,Risque Faible,NURTURING — pack Combo Voix+Data
C61185934,30,4G,A,Reseau direct,1,0,0.619639,1,Cible Potentielle,0.011352789,0,Risque Faible,NURTURING — pack Combo Voix+Data
C81552842,110,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C46612814,117,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.010007536,0,Risque Faible,NURTURING — pack Combo Voix+Data
C08152940,112,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C31312931,111,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C73232929,109,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C35672929,112,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C36552915,111,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C53402631,112,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C33552999,108,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C95992764,116,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.008657522,0,Risque Faible,NURTURING — pack Combo Voix+Data
C95922868,112,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C96402729,115,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.008657522,0,Risque Faible,NURTURING — pack Combo Voix+Data
C67742864,114,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C12902725,117,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.010007536,0,Risque Faible,NURTURING — pack Combo Voix+Data
C43862780,114,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C98282751,117,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.010007536,0,Risque Faible,NURTURING — pack Combo Voix+Data
C04823080,109,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C25503080,109,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C00833014,111,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.009890748,0,Risque Faible,NURTURING — pack Combo Voix+Data
C50362808,115,4G,A,,0,0,0.6196319,1,Cible Potentielle,0.008657522,0,Risque Faible,NURTURING — pack Combo Voix+Data
C93912770,115,4G,A,,1,0,0.6196319,1,Cible Potentielle,0.008657522,0,Risque Faible,NURTURING — pack Combo Voix+Data
C31245541,39,5G,A,Reseau direct,1,0,0.61955065,1,Cible Potentielle,0.012750517,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C95081370,165,4G,A,,1,0,0.6195339,1,Cible Potentielle,0.010341892,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8173_883,180,4G,A,,0,0,0.6195339,1,Cible Potentielle,0.010341892,0,Risque Faible,NURTURING — pack Combo Voix+Data
C11875793,33,4G,A,Reseau direct,1,0,0.6195299,1,Cible Potentielle,0.011437851,0,Risque Faible,NURTURING — pack Combo Voix+Data
C88355803,33,4G,A,Reseau direct,1,0,0.6195299,1,Cible Potentielle,0.011437851,0,Risque Faible,NURTURING — pack Combo Voix+Data
C02046634,6,4G,A,Reseau direct,0,0,0.61948186,1,Cible Potentielle,0.022541504,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C7481_510,257,4G,A,,0,0,0.61946636,1,Cible Potentielle,0.007504857,0,Risque Faible,NURTURING — pack Combo Voix+Data
C45101822,143,4G,A,,0,0,0.61945933,1,Cible Potentielle,0.008895988,0,Risque Faible,NURTURING — pack Combo Voix+Data
C80255731,35,4G,A,Reseau direct,0,0,0.61943895,1,Cible Potentielle,0.012974984,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C40685407,42,4G,A,Reseau direct,1,0,0.6193681,1,Cible Potentielle,0.0076571708,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5878_606,297,5G,A,,0,0,0.6193317,1,Cible Potentielle,0.0033333455,0,Risque Faible,NURTURING — pack Combo Voix+Data
C85582517,92,4G,A,,1,0,0.6193024,1,Cible Potentielle,0.006392299,0,Risque Faible,NURTURING — pack Combo Voix+Data
C4348_395,239,4G,A,,0,0,0.61927634,1,Cible Potentielle,0.008164759,0,Risque Faible,NURTURING — pack Combo Voix+Data
C98066665,5,,A,Reseau indirect,0,0,0.61922276,1,Cible Potentielle,0.08085212,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C32596143,24,,A,Reseau direct,0,1,0.61920756,1,Cible Potentielle,0.36994773,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C08596171,24,,A,Reseau direct,0,1,0.61920756,1,Cible Potentielle,0.40294,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C88296150,24,,A,Reseau direct,1,1,0.61920756,1,Cible Potentielle,0.34949774,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C46276148,24,,A,Reseau direct,0,1,0.61920756,1,Cible Potentielle,0.34949774,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C87686145,24,,A,Reseau direct,1,1,0.61920756,1,Cible Potentielle,0.34949774,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C38096026,27,4G,A,Reseau direct,0,0,0.6191834,1,Cible Potentielle,0.0120950965,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C24446015,28,4G,A,Reseau direct,1,0,0.6191834,1,Cible Potentielle,0.0120950965,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C24136036,27,4G,A,Reseau direct,1,0,0.6191834,1,Cible Potentielle,0.0120950965,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C84686030,27,4G,A,Reseau direct,0,0,0.6191834,1,Cible Potentielle,0.0120950965,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C5970_655,266,5G,A,,0,0,0.6191821,1,Cible Potentielle,0.00939784,0,Risque Faible,NURTURING — pack Combo Voix+Data
C02344429,74,4G,A,Reseau direct,0,0,0.6191772,1,Cible Potentielle,0.013364728,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C23886532,11,5G,A,Reseau direct,1,0,0.6190487,1,Cible Potentielle,0.025847187,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C66156530,11,5G,A,Reseau direct,0,0,0.6190487,1,Cible Potentielle,0.025847187,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C89771423,153,4G,A,,1,0,0.6190469,1,Cible Potentielle,0.0076884986,0,Risque Faible,NURTURING — pack Combo Voix+Data
C01436026,27,5G,A,Reseau indirect,0,0,0.61904514,1,Cible Potentielle,0.018618805,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C45105698,35,4G,A,Reseau direct,1,0,0.61901563,1,Cible Potentielle,0.009709481,0,Risque Faible,NURTURING — pack Combo Voix+Data
C37445707,35,4G,A,Reseau direct,1,0,0.61901563,1,Cible Potentielle,0.009709481,0,Risque Faible,NURTURING — pack Combo Voix+Data
C47746633,6,4G,A,Reseau direct,0,0,0.6190139,1,Cible Potentielle,0.01851878,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C96576634,6,4G,A,Reseau direct,0,0,0.6190139,1,Cible Potentielle,0.01851878,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C04925276,46,4G,A,Reseau indirect,1,0,0.6189555,1,Cible Potentielle,0.009366318,0,Risque Faible,NURTURING — pack Combo Voix+Data
C63825281,46,4G,A,Reseau indirect,1,0,0.6189555,1,Cible Potentielle,0.009366318,0,Risque Faible,NURTURING — pack Combo Voix+Data
C38172237,123,4G,A,,0,0,0.6189185,1,Cible Potentielle,0.0068794102,0,Risque Faible,NURTURING — pack Combo Voix+Data
C63062295,123,,A,,0,1,0.61891115,1,Cible Potentielle,0.07534622,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C05096166,24,,A,Reseau direct,0,0,0.6188363,1,Cible Potentielle,0.44589546,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6150_627,299,,A,,1,0,0.61882615,1,Cible Potentielle,0.039984815,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C27935455,41,4G,A,Reseau direct,1,0,0.61876625,1,Cible Potentielle,0.013004934,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C78526693,4,4G,A,Reseau indirect,0,0,0.6187294,1,Cible Potentielle,0.036309324,0,Risque Moyen,NURTURING — pack Combo Voix+Data
