ID,ANC_M,HANDSET,STATUT,OFFRE_CAT,RECENCY,FREQUENCY,MONETARY,NB_RECH_TOT,MNT_MOY,R_SCORE,F_SCORE,M_SCORE,RFM_SCORE,RFM_SCORE_STR,SEGMENT_RFM,TARGET_DATA
C05036567,9,4G,A,Bonus,0.0,10.0,51.0,35.0,5.1,2,2,1,5,221,Clients Perdus,0
C07796567,9,4G,A,Bonus,0.0,3.0,14.0,10.0,4.666666666666667,2,1,1,4,211,Clients Perdus,1
C7132_656,226,4G,A,Bonus 1500%,0.0,12.0,202.0,78.0,16.833333333333332,2,5,3,10,253,Clients à Risque,1
C13546567,9,4G,A,Bonus,0.0,10.0,242.0,242.0,24.2,2,2,4,8,224,Clients Perdus,1
C19836567,9,4G,A,Bonus,0.0,9.0,44.0,36.0,4.888888888888889,2,2,1,5,221,Clients Perdus,1
C23896567,9,4G,A,Bonus,0.0,10.0,33.0,21.0,3.3,2,2,1,5,221,Clients Perdus,1
C25296567,9,4G,A,Bonus,1.0,3.0,3.0,3.0,1.0,1,1,1,3,111,Clients Perdus,0
C31096567,9,4G,A,Bonus,1.0,7.0,36.0,36.0,5.142857142857143,1,1,1,3,111,Clients Perdus,1
C46866567,9,4G,A,Bonus,0.0,8.0,99.0,91.0,12.375,2,2,2,6,222,Clients Perdus,1
C47856567,9,4G,A,Bonus,0.0,10.0,543.0,174.0,54.3,2,2,5,9,225,Clients Perdus,1
C49336567,9,2G,A,Bonus,0.0,5.0,334.0,161.0,66.8,2,1,4,7,214,Clients Perdus,1
C78606567,9,4G,A,Bonus,0.0,9.0,101.0,49.0,11.222222222222221,2,2,2,6,222,Clients Perdus,1
C80396567,9,4G,A,Bonus,0.0,10.0,350.28,326.0,35.028,2,2,4,8,224,Clients Perdus,1
C85096567,9,4G,A,Bonus,0.0,6.0,21.0,17.0,3.5,2,1,1,4,211,Clients Perdus,1
C85606567,9,4G,A,Bonus,0.0,10.0,310.0,230.0,31.0,2,2,4,8,224,Clients Perdus,1
C86356567,9,4G,A,Bonus,0.0,10.0,47.0,43.0,4.7,2,2,1,5,221,Clients Perdus,1
C91626567,9,4G,A,Standard,0.0,8.0,28.0,20.0,3.5,2,2,1,5,221,Clients Perdus,1
C94896567,9,4G,A,Bonus,0.0,10.0,775.0,319.0,77.5,2,2,5,9,225,Clients Perdus,1
C97696567,9,4G,A,Bonus,0.0,10.0,45.0,45.0,4.5,2,2,1,5,221,Clients Perdus,1
C01046568,9,2G,A,Standard,0.0,10.0,161.0,133.0,16.1,2,2,3,7,223,Clients Perdus,0
C03286568,9,4G,A,Bonus,0.0,10.0,1049.0,473.0,104.9,2,2,5,9,225,Clients Perdus,1
C05086568,9,4G,A,Bonus,0.0,10.0,31.0,31.0,3.1,2,2,1,5,221,Clients Perdus,1
C09706568,9,4G,A,Ad-On,0.0,5.0,131.0,52.0,26.2,2,1,3,6,213,Clients Perdus,1
C14686568,9,4G,A,Bonus,0.0,10.0,148.0,71.0,14.8,2,2,3,7,223,Clients Perdus,1
C15476568,9,4G,A,Bonus,1.0,4.0,20.0,4.0,5.0,1,1,1,3,111,Clients Perdus,1
C8166_656,298,4G,A,Bonus,0.0,10.0,140.8,24.0,14.080000000000002,2,2,3,7,223,Clients Perdus,1
C17236568,9,3G,A,Ad-On,0.0,10.0,105.0,101.0,10.5,2,2,2,6,222,Clients Perdus,1
C22006568,9,2G,A,Bonus,2.0,4.0,19.0,7.0,4.75,1,1,1,3,111,Clients Perdus,0
C8266_656,284,4G,A,Standard,0.0,12.0,77.0,37.0,6.416666666666667,2,5,2,9,252,Clients Ordinaires,1
C29436568,9,4G,A,Standard,0.0,10.0,220.0,136.0,22.0,2,2,4,8,224,Clients Perdus,1
C33286568,9,4G,A,Bonus,0.0,9.0,99.0,31.0,11.0,2,2,2,6,222,Clients Perdus,1
C41946568,9,4G,A,Ad-On,0.0,10.0,229.0,100.0,22.9,2,2,4,8,224,Clients Perdus,1
C45236568,9,4G,S,Bonus,2.0,4.0,85.0,21.0,21.25,1,1,2,4,112,Clients Perdus,1
C59056568,9,4G,A,Ad-On,0.0,6.0,23.0,7.0,3.8333333333333335,2,1,1,4,211,Clients Perdus,1
C8596_656,298,5G,A,Bonus,1.0,10.0,204.0,22.0,20.4,1,2,3,6,123,Clients Perdus,1
C60196568,9,4G,A,Bonus,0.0,10.0,668.0,143.0,66.8,2,2,5,9,225,Clients Perdus,1
C64286568,9,4G,A,Bonus,0.0,9.0,135.0,62.0,15.0,2,2,3,7,223,Clients Perdus,1
C8644_656,298,2G,A,Standard,0.0,12.0,170.4,39.0,14.200000000000001,2,5,3,10,253,Clients à Risque,0
C70956568,9,4G,A,Ad-On,0.0,10.0,128.0,92.0,12.8,2,2,2,6,222,Clients Perdus,1
C8745_656,283,2G,A,Bonus 1500%,0.0,12.0,362.0,74.0,30.166666666666668,2,5,4,11,254,Clients à Risque,0
C86146568,9,5G,A,Ad-On,0.0,10.0,284.0,34.0,28.4,2,2,4,8,224,Clients Perdus,1
C07086569,9,4G,A,Standard,0.0,10.0,301.0,114.0,30.1,2,2,4,8,224,Clients Perdus,1
C07216569,9,3G,A,Bonus,0.0,6.0,21.0,21.0,3.5,2,1,1,4,211,Clients Perdus,1
C08096569,9,2G,S,Ad-On,1.0,8.0,16.0,16.0,2.0,1,2,1,4,121,Clients Perdus,0
C08976569,9,4G,A,Bonus,0.0,5.0,8.0,8.0,1.6,2,1,1,4,211,Clients Perdus,1
C09866569,9,4G,A,Bonus,0.0,4.0,25.0,5.0,6.25,2,1,1,4,211,Clients Perdus,1
C18296569,9,4G,A,Standard,2.0,6.0,49.879999999999995,14.0,8.313333333333333,1,1,1,3,111,Clients Perdus,1
C23186569,9,4G,A,Bonus,0.0,10.0,484.0,80.0,48.4,2,2,5,9,225,Clients Perdus,1
C30896569,9,4G,A,Bonus,0.0,10.0,202.0,118.0,20.2,2,2,3,7,223,Clients Perdus,1
C34016569,9,3G,A,Standard,0.0,8.0,203.0,175.0,25.375,2,2,3,7,223,Clients Perdus,1
C43456569,9,4G,A,Bonus,0.0,9.0,284.0,84.0,31.555555555555557,2,2,4,8,224,Clients Perdus,1
C47346569,9,nan,A,Standard,12.0,0.0,0.0,0.0,0.0,1,1,1,3,111,Clients Perdus,0
C59656569,9,4G,A,Bonus,0.0,10.0,282.0,270.0,28.2,2,2,4,8,224,Clients Perdus,1
C61876569,9,5G,A,Ad-On,0.0,10.0,390.0,146.0,39.0,2,2,5,9,225,Clients Perdus,1
C62626569,9,4G,A,Bonus,0.0,8.0,262.0,120.0,32.75,2,2,4,8,224,Clients Perdus,1
C68576569,9,4G,A,Bonus,0.0,10.0,185.0,97.0,18.5,2,2,3,7,223,Clients Perdus,1
C81976569,9,2G,A,Bonus,1.0,5.0,19.0,7.0,3.8,1,1,1,3,111,Clients Perdus,1
C89606569,9,4G,A,Bonus,0.0,10.0,65.42,33.0,6.542,2,2,2,6,222,Clients Perdus,1
C92906569,9,4G,A,Bonus,0.0,10.0,328.0,59.0,32.8,2,2,4,8,224,Clients Perdus,0
C97726569,9,4G,A,Bonus,0.0,10.0,756.0,211.0,75.6,2,2,5,9,225,Clients Perdus,1
C08286570,9,4G,A,Standard,0.0,9.0,70.0,66.0,7.777777777777778,2,2,2,6,222,Clients Perdus,1
C17646570,9,4G,A,Bonus,0.0,3.0,86.0,8.0,28.666666666666668,2,1,2,5,212,Clients Perdus,1
C20726570,9,5G,A,Bonus,0.0,8.0,105.28,22.0,13.16,2,2,2,6,222,Clients Perdus,1
C24106570,9,5G,A,Standard,0.0,10.0,1106.0,186.0,110.6,2,2,5,9,225,Clients Perdus,1
C25166570,9,4G,A,Bonus,0.0,10.0,610.0,462.0,61.0,2,2,5,9,225,Clients Perdus,1
C31896570,9,2G,A,Ad-On,0.0,10.0,382.0,217.0,38.2,2,2,5,9,225,Clients Perdus,1
C49596570,9,4G,A,Bonus,0.0,6.0,19.0,11.0,3.1666666666666665,2,1,1,4,211,Clients Perdus,1
C53856570,9,4G,A,Bonus,0.0,5.0,54.0,23.0,10.8,2,1,1,4,211,Clients Perdus,1
C58606570,9,4G,A,Ad-On,0.0,4.0,92.0,35.0,23.0,2,1,2,5,212,Clients Perdus,1
C71136570,9,4G,A,Ad-On,0.0,4.0,87.0,14.0,21.75,2,1,2,5,212,Clients Perdus,1
C71946570,9,4G,A,Standard,0.0,10.0,362.0,362.0,36.2,2,2,4,8,224,Clients Perdus,1
C0759_657,267,4G,A,Bonus 900%,0.0,12.0,350.0,342.0,29.166666666666668,2,5,4,11,254,Clients à Risque,1
C77876570,9,4G,S,Bonus,3.0,6.0,55.0,53.0,9.166666666666666,1,1,1,3,111,Clients Perdus,1
C83466570,9,4G,A,Bonus,0.0,10.0,135.0,112.0,13.5,2,2,3,7,223,Clients Perdus,1
C86016570,9,4G,A,Ad-On,0.0,10.0,421.0,239.0,42.1,2,2,5,9,225,Clients Perdus,1
C0865_657,276,2G,A,Standard,0.0,11.0,71.0,15.0,6.454545454545454,2,3,2,7,232,Clients Ordinaires,0
C93776570,9,5G,A,Ad-On,1.0,5.0,42.0,10.0,8.4,1,1,1,3,111,Clients Perdus,1
C95686570,9,4G,A,Ad-On,0.0,10.0,308.0,288.0,30.8,2,2,4,8,224,Clients Perdus,1
C0958_657,266,4G,A,Bonus 1500%,0.0,12.0,177.8,35.0,14.816666666666668,2,5,3,10,253,Clients à Risque,1
C98346570,9,4G,A,Standard,0.0,2.0,16.0,4.0,8.0,2,1,1,4,211,Clients Perdus,1
C14356571,9,4G,A,Ad-On,0.0,7.0,192.0,68.0,27.428571428571427,2,1,3,6,213,Clients Perdus,1
C14766571,9,2G,A,Standard,0.0,9.0,115.0,39.0,12.777777777777779,2,2,2,6,222,Clients Perdus,1
C1191_657,296,4G,A,Bonus 1000%,0.0,12.0,254.0,38.0,21.166666666666668,2,5,4,11,254,Clients à Risque,1
C24426571,9,4G,A,Bonus,0.0,10.0,265.14,205.0,26.514,2,2,4,8,224,Clients Perdus,1
C25546571,9,4G,A,Standard,0.0,8.0,45.88,18.0,5.735,2,2,1,5,221,Clients Perdus,1
C36626571,9,4G,A,Standard,0.0,1.0,2.0,2.0,2.0,2,1,1,4,211,Clients Perdus,1
C37346571,9,5G,A,Ad-On,0.0,4.0,75.0,11.0,18.75,2,1,2,5,212,Clients Perdus,1
C41366571,9,2G,A,Ad-On,0.0,9.0,370.0,290.0,41.111111111111114,2,2,4,8,224,Clients Perdus,1
C44676571,9,4G,A,Ad-On,0.0,10.0,551.0,203.0,55.1,2,2,5,9,225,Clients Perdus,1
C60386571,9,4G,A,Bonus,0.0,10.0,125.0,101.0,12.5,2,2,2,6,222,Clients Perdus,1
C61236571,9,4G,A,Bonus,0.0,7.0,193.0,181.0,27.571428571428573,2,1,3,6,213,Clients Perdus,1
C1680_657,267,4G,A,Bonus 1000%,0.0,12.0,1175.0,238.0,97.91666666666667,2,5,5,12,255,Clients à Risque,1
C68196571,9,2G,S,Bonus,1.0,9.0,45.0,45.0,5.0,1,2,1,4,121,Clients Perdus,1
C69116571,9,2G,A,Ad-On,0.0,10.0,438.0,186.0,43.8,2,2,5,9,225,Clients Perdus,1
C71296571,9,4G,A,Bonus,0.0,9.0,793.0,178.0,88.11111111111111,2,2,5,9,225,Clients Perdus,1
C72426571,9,4G,A,Bonus,0.0,10.0,100.0,68.0,10.0,2,2,2,6,222,Clients Perdus,1
C73396571,9,4G,A,Standard,0.0,6.0,87.14,56.0,14.523333333333333,2,1,2,5,212,Clients Perdus,1
C78256571,9,4G,A,Bonus,2.0,6.0,16.0,12.0,2.6666666666666665,1,1,1,3,111,Clients Perdus,0
C1934_657,296,4G,A,Bonus 900%,0.0,12.0,220.0,76.0,18.333333333333332,2,5,4,11,254,Clients à Risque,1
C96576571,9,2G,A,Standard,0.0,7.0,24.0,20.0,3.4285714285714284,2,1,1,4,211,Clients Perdus,0
C01836572,9,4G,A,Ad-On,0.0,10.0,182.0,126.0,18.2,2,2,3,7,223,Clients Perdus,1
C03596572,9,5G,A,Bonus,0.0,10.0,368.0,111.0,36.8,2,2,4,8,224,Clients Perdus,1
C03636572,9,2G,A,Bonus,0.0,10.0,138.0,118.0,13.8,2,2,3,7,223,Clients Perdus,1
C04586572,9,4G,A,Bonus,0.0,9.0,143.0,39.0,15.88888888888889,2,2,3,7,223,Clients Perdus,1
C2108_657,214,4G,A,Standard,0.0,9.0,115.0,58.0,12.777777777777779,2,2,2,6,222,Clients Perdus,1
C28056572,9,2G,S,Bonus,0.0,9.0,37.0,29.0,4.111111111111111,2,2,1,5,221,Clients Perdus,1
C33366572,9,2G,A,Standard,0.0,10.0,363.0,335.0,36.3,2,2,4,8,224,Clients Perdus,0
C36656572,9,5G,A,Bonus,0.0,9.0,72.0,16.0,8.0,2,2,2,6,222,Clients Perdus,1
C37406572,9,4G,A,Bonus,0.0,10.0,173.0,37.0,17.3,2,2,3,7,223,Clients Perdus,1
C39826572,9,4G,A,Bonus,0.0,9.0,176.0,172.0,19.555555555555557,2,2,3,7,223,Clients Perdus,1
C42816572,9,4G,A,Ad-On,0.0,8.0,78.0,18.0,9.75,2,2,2,6,222,Clients Perdus,1
C43266572,9,4G,A,Standard,0.0,10.0,85.0,49.0,8.5,2,2,2,6,222,Clients Perdus,1
C45876572,9,4G,A,Standard,0.0,6.0,334.0,110.0,55.666666666666664,2,1,4,7,214,Clients Perdus,1
C46506572,9,4G,A,Bonus,0.0,10.0,92.84,72.0,9.284,2,2,2,6,222,Clients Perdus,1
C47426572,9,4G,A,Bonus,0.0,10.0,225.0,110.0,22.5,2,2,4,8,224,Clients Perdus,1
C60526572,9,4G,A,Bonus,0.0,10.0,534.0,238.0,53.4,2,2,5,9,225,Clients Perdus,1
C61696572,9,2G,A,Bonus,0.0,8.0,48.0,48.0,6.0,2,2,1,5,221,Clients Perdus,1
C72386572,9,4G,A,Standard,0.0,3.0,73.0,45.0,24.333333333333332,2,1,2,5,212,Clients Perdus,1
C74376572,9,4G,A,Standard,0.0,10.0,192.0,83.0,19.2,2,2,3,7,223,Clients Perdus,1
C2823_657,280,2G,A,Bonus,2.0,5.0,22.0,10.0,4.4,1,1,1,3,111,Clients Perdus,0
C88256572,9,4G,A,Ad-On,0.0,9.0,88.0,88.0,9.777777777777779,2,2,2,6,222,Clients Perdus,1
C91516572,9,2G,A,Bonus,0.0,8.0,24.0,20.0,3.0,2,2,1,5,221,Clients Perdus,1
C03436573,9,4G,A,Bonus,0.0,8.0,52.0,32.0,6.5,2,2,1,5,221,Clients Perdus,1
C03646573,9,4G,A,Ad-On,0.0,9.0,236.0,76.0,26.22222222222222,2,2,4,8,224,Clients Perdus,1
C06456573,9,4G,A,Bonus,0.0,9.0,504.0,108.0,56.0,2,2,5,9,225,Clients Perdus,1
C07256573,9,4G,A,Bonus,0.0,9.0,75.0,75.0,8.333333333333334,2,2,2,6,222,Clients Perdus,1
C16696573,9,4G,A,Bonus,0.0,9.0,216.0,48.0,24.0,2,2,3,7,223,Clients Perdus,1
C19076573,9,4G,S,Bonus,0.0,3.0,13.0,5.0,4.333333333333333,2,1,1,4,211,Clients Perdus,1
C25256573,9,4G,A,Bonus,0.0,10.0,118.0,62.0,11.8,2,2,2,6,222,Clients Perdus,1
C32456573,9,4G,A,Standard,0.0,10.0,24.0,24.0,2.4,2,2,1,5,221,Clients Perdus,1
C34886573,9,4G,A,Standard,0.0,9.0,65.88,62.0,7.319999999999999,2,2,2,6,222,Clients Perdus,1
C43766573,9,4G,A,Ad-On,0.0,10.0,201.0,201.0,20.1,2,2,3,7,223,Clients Perdus,1
C46696573,9,4G,A,Ad-On,0.0,10.0,235.0,215.0,23.5,2,2,4,8,224,Clients Perdus,1
C52186573,9,2G,A,Bonus,0.0,9.0,60.0,40.0,6.666666666666667,2,2,2,6,222,Clients Perdus,1
C56996573,9,nan,S,Bonus,9.0,1.0,10.0,1.0,10.0,1,1,1,3,111,Clients Perdus,0
C71496573,9,4G,A,Standard,0.0,10.0,615.0,283.0,61.5,2,2,5,9,225,Clients Perdus,1
C84006573,9,nan,A,Bonus,0.0,5.0,22.0,22.0,4.4,2,1,1,4,211,Clients Perdus,1
C88266573,9,4G,A,Bonus,0.0,8.0,130.0,82.0,16.25,2,2,3,7,223,Clients Perdus,1
C88886573,9,4G,S,Bonus,1.0,7.0,179.0,57.0,25.571428571428573,1,1,3,5,113,Clients Perdus,1
C95086573,9,4G,A,Standard,0.0,7.0,88.0,39.0,12.571428571428571,2,1,2,5,212,Clients Perdus,1
C3993_657,268,4G,A,Bonus,2.0,7.0,51.0,11.0,7.285714285714286,1,1,1,3,111,Clients Perdus,0
C4067_657,267,4G,A,Bonus 1500%,0.0,11.0,38.0,30.0,3.4545454545454546,2,3,1,6,231,Clients Ordinaires,1
C07506574,9,4G,A,Standard,0.0,3.0,34.0,10.0,11.333333333333334,2,1,1,4,211,Clients Perdus,1
C09906574,9,3G,A,Bonus,0.0,3.0,27.0,6.0,9.0,2,1,1,4,211,Clients Perdus,1
C22086574,9,4G,A,Bonus,0.0,8.0,207.0,42.0,25.875,2,2,3,7,223,Clients Perdus,1
C32786574,9,2G,A,Bonus,0.0,10.0,45.42,31.0,4.542,2,2,1,5,221,Clients Perdus,1
C33966574,9,4G,A,Standard,0.0,10.0,64.88,65.0,6.4879999999999995,2,2,2,6,222,Clients Perdus,1
C4349_657,266,2G,A,Bonus 1500%,0.0,12.0,403.0,107.0,33.583333333333336,2,5,5,12,255,Clients à Risque,0
C36956574,9,4G,S,Standard,0.0,9.0,213.0,213.0,23.666666666666668,2,2,3,7,223,Clients Perdus,1
C40236574,9,4G,A,Bonus,0.0,9.0,173.0,88.0,19.22222222222222,2,2,3,7,223,Clients Perdus,1
C42606574,9,4G,A,Ad-On,0.0,8.0,50.0,10.0,6.25,2,2,1,5,221,Clients Perdus,1
C4542_657,231,4G,A,Bonus 900%,0.0,12.0,125.0,25.0,10.416666666666666,2,5,2,9,252,Clients Ordinaires,1
C57626574,9,4G,A,Bonus,0.0,10.0,324.0,104.0,32.4,2,2,4,8,224,Clients Perdus,1
C4665_657,267,4G,A,Standard,0.0,12.0,444.0,92.0,37.0,2,5,5,12,255,Clients à Risque,1
C4727_657,296,2G,A,Bonus 1000%,0.0,12.0,145.0,29.0,12.083333333333334,2,5,3,10,253,Clients à Risque,1
C4753_657,266,2G,A,Bonus,0.0,12.0,86.0,50.0,7.166666666666667,2,5,2,9,252,Clients Ordinaires,0
C83036574,9,nan,A,Bonus,0.0,4.0,135.0,49.0,33.75,2,1,3,6,213,Clients Perdus,1
C86346574,9,4G,A,Bonus,0.0,10.0,61.0,57.0,6.1,2,2,2,6,222,Clients Perdus,1
C89996574,9,4G,A,Ad-On,0.0,10.0,352.0,120.0,35.2,2,2,4,8,224,Clients Perdus,1
C98076574,9,4G,A,Bonus,0.0,9.0,31.0,19.0,3.4444444444444446,2,2,1,5,221,Clients Perdus,1
C01006575,9,4G,A,Bonus,0.0,9.0,252.0,42.0,28.0,2,2,4,8,224,Clients Perdus,1
C01586575,9,4G,A,Bonus,0.0,10.0,457.0,297.0,45.7,2,2,5,9,225,Clients Perdus,1
C02566575,9,4G,A,Bonus,0.0,10.0,40.0,40.0,4.0,2,2,1,5,221,Clients Perdus,0
C02606575,9,2G,A,Standard,0.0,9.0,23.0,23.0,2.5555555555555554,2,2,1,5,221,Clients Perdus,0
C13276575,9,4G,A,Bonus,0.0,10.0,135.0,131.0,13.5,2,2,3,7,223,Clients Perdus,0
C5204_657,297,4G,A,Standard,0.0,12.0,155.0,30.0,12.916666666666666,2,5,3,10,253,Clients à Risque,1
C20816575,9,4G,A,Bonus,0.0,9.0,756.0,732.0,84.0,2,2,5,9,225,Clients Perdus,1
C20876575,9,4G,A,Standard,0.0,9.0,190.0,44.0,21.11111111111111,2,2,3,7,223,Clients Perdus,1
C24826575,9,4G,A,Ad-On,0.0,9.0,127.0,55.0,14.11111111111111,2,2,2,6,222,Clients Perdus,1
C29926575,9,4G,A,Standard,0.0,8.0,22.88,21.0,2.86,2,2,1,5,221,Clients Perdus,1
C38696575,9,3G,S,Bonus,0.0,7.0,36.0,32.0,5.142857142857143,2,1,1,4,211,Clients Perdus,1
C48826575,9,4G,A,Ad-On,0.0,10.0,94.0,34.0,9.4,2,2,2,6,222,Clients Perdus,1
C49876575,9,4G,A,Bonus,0.0,10.0,127.0,69.0,12.7,2,2,2,6,222,Clients Perdus,1
C51286575,9,4G,A,Bonus,0.0,9.0,81.0,33.0,9.0,2,2,2,6,222,Clients Perdus,1
C53866575,9,4G,A,Bonus,0.0,9.0,31.0,31.0,3.4444444444444446,2,2,1,5,221,Clients Perdus,1
C56486575,9,4G,A,Bonus,0.0,10.0,383.0,318.0,38.3,2,2,5,9,225,Clients Perdus,1
C60186575,9,4G,A,Standard,0.0,8.0,116.0,36.0,14.5,2,2,2,6,222,Clients Perdus,1
C5616_657,297,4G,A,Bonus,0.0,12.0,474.2,75.0,39.516666666666666,2,5,5,12,255,Clients à Risque,1
C64356575,9,2G,A,Ad-On,0.0,10.0,210.0,194.0,21.0,2,2,3,7,223,Clients Perdus,1
C64816575,9,4G,A,Bonus,0.0,10.0,149.0,116.0,14.9,2,2,3,7,223,Clients Perdus,1
C65956575,9,4G,A,Ad-On,1.0,6.0,41.0,33.0,6.833333333333333,1,1,1,3,111,Clients Perdus,1
C75786575,9,4G,A,Bonus,0.0,10.0,84.0,40.0,8.4,2,2,2,6,222,Clients Perdus,1
C76756575,9,2G,A,Bonus,0.0,7.0,80.0,20.0,11.428571428571429,2,1,2,5,212,Clients Perdus,1
C87366575,9,2G,A,Bonus,0.0,10.0,58.0,58.0,5.8,2,2,2,6,222,Clients Perdus,0
C95456575,9,4G,A,Ad-On,0.0,10.0,374.0,374.0,37.4,2,2,4,8,224,Clients Perdus,1
C03356576,9,4G,A,Bonus,0.0,7.0,86.0,22.0,12.285714285714286,2,1,2,5,212,Clients Perdus,1
C15286576,9,4G,A,Bonus,0.0,5.0,71.0,67.0,14.2,2,1,2,5,212,Clients Perdus,0
C16616576,9,4G,A,Bonus,0.0,6.0,98.0,30.0,16.333333333333332,2,1,2,5,212,Clients Perdus,1
C24626576,9,4G,S,Bonus,2.0,7.0,67.0,67.0,9.571428571428571,1,1,2,4,112,Clients Perdus,1
C50696576,9,2G,A,Standard,0.0,7.0,20.88,21.0,2.9828571428571427,2,1,1,4,211,Clients Perdus,1
C56306576,9,4G,A,Bonus,1.0,9.0,400.0,124.0,44.44444444444444,1,2,5,8,125,Clients Perdus,1
C83406576,9,4G,A,Bonus,0.0,7.0,106.0,25.0,15.142857142857142,2,1,2,5,212,Clients Perdus,1
C83456576,9,4G,A,Bonus,2.0,7.0,83.0,43.0,11.857142857142858,1,1,2,4,112,Clients Perdus,1
C00156577,9,4G,A,Bonus,0.0,10.0,117.0,81.0,11.7,2,2,2,6,222,Clients Perdus,1
C02726577,9,4G,A,Ad-On,0.0,7.0,23.0,23.0,3.2857142857142856,2,1,1,4,211,Clients Perdus,1
C7039_657,282,5G,A,Bonus 2000%,0.0,12.0,171.0,43.0,14.25,2,5,3,10,253,Clients à Risque,1
C7066_657,284,4G,A,Bonus 300%,0.0,5.0,21.0,5.0,4.2,2,1,1,4,211,Clients Perdus,0
C13036577,9,nan,A,Ad-On,0.0,6.0,62.0,54.0,10.333333333333334,2,1,2,5,212,Clients Perdus,1
C17166577,9,4G,A,Ad-On,0.0,10.0,403.0,379.0,40.3,2,2,5,9,225,Clients Perdus,1
C30566577,9,4G,A,Bonus,0.0,5.0,179.0,75.0,35.8,2,1,3,6,213,Clients Perdus,1
C7398_657,296,4G,A,Bonus 900%,0.0,12.0,196.0,64.0,16.333333333333332,2,5,3,10,253,Clients à Risque,1
C43346577,9,4G,A,Bonus,0.0,9.0,83.0,67.0,9.222222222222221,2,2,2,6,222,Clients Perdus,1
C50056577,9,4G,A,Standard,0.0,9.0,125.0,52.0,13.88888888888889,2,2,2,6,222,Clients Perdus,1
C55396577,9,4G,A,Bonus,0.0,10.0,604.0,584.0,60.4,2,2,5,9,225,Clients Perdus,1
C56086577,9,4G,A,Bonus,0.0,6.0,21.88,22.0,3.6466666666666665,2,1,1,4,211,Clients Perdus,1
C57656577,9,4G,A,Bonus,0.0,10.0,354.0,61.0,35.4,2,2,4,8,224,Clients Perdus,1
C7595_657,285,4G,A,Bonus 1500%,0.0,12.0,165.0,33.0,13.75,2,5,3,10,253,Clients à Risque,1
C65666577,9,4G,A,Bonus,0.0,7.0,280.0,53.0,40.0,2,1,4,7,214,Clients Perdus,1
C68036577,9,2G,A,Ad-On,0.0,10.0,133.0,113.0,13.3,2,2,3,7,223,Clients Perdus,1
C69076577,9,4G,A,Bonus,0.0,7.0,96.0,80.0,13.714285714285714,2,1,2,5,212,Clients Perdus,1
C74226577,9,5G,A,Standard,0.0,10.0,23.88,24.0,2.388,2,2,1,5,221,Clients Perdus,1
C7770_657,267,5G,A,Bonus,0.0,12.0,426.0,86.0,35.5,2,5,5,12,255,Clients à Risque,1
C7784_657,295,4G,A,Bonus 1000%,0.0,12.0,495.0,99.0,41.25,2,5,5,12,255,Clients à Risque,1
C7880_657,295,4G,A,Bonus,0.0,6.0,30.0,6.0,5.0,2,1,1,4,211,Clients Perdus,0
C90996577,9,4G,A,Ad-On,0.0,9.0,135.0,39.0,15.0,2,2,3,7,223,Clients Perdus,1
C91756577,9,4G,A,Standard,0.0,9.0,197.0,193.0,21.88888888888889,2,2,3,7,223,Clients Perdus,0
C8131_657,295,2G,A,Bonus 900%,0.0,12.0,455.0,91.0,37.916666666666664,2,5,5,12,255,Clients à Risque,0
C15706578,9,4G,A,Bonus,0.0,10.0,492.0,288.0,49.2,2,2,5,9,225,Clients Perdus,1
C21376578,9,2G,A,Ad-On,0.0,9.0,64.0,60.0,7.111111111111111,2,2,2,6,222,Clients Perdus,0
C21866578,9,4G,A,Bonus,0.0,10.0,77.0,49.0,7.7,2,2,2,6,222,Clients Perdus,1
C33936578,9,4G,A,Standard,0.0,4.0,8.0,4.0,2.0,2,1,1,4,211,Clients Perdus,1
C8362_657,266,2G,A,Bonus 1500%,0.0,12.0,95.0,71.0,7.916666666666667,2,5,2,9,252,Clients Ordinaires,0
C38066578,8,4G,A,Bonus,0.0,4.0,28.0,28.0,7.0,2,1,1,4,211,Clients Perdus,1
C8383_657,284,4G,A,Bonus 1000%,0.0,12.0,375.0,115.0,31.25,2,5,4,11,254,Clients à Risque,1
C38396578,9,4G,A,Bonus,0.0,10.0,189.0,60.0,18.9,2,2,3,7,223,Clients Perdus,1
C8438_657,282,2G,A,Bonus 1500%,0.0,12.0,292.0,60.0,24.333333333333332,2,5,4,11,254,Clients à Risque,1
C45346578,9,4G,A,Bonus,0.0,10.0,124.0,100.0,12.4,2,2,2,6,222,Clients Perdus,1
C46106578,9,4G,A,Standard,0.0,7.0,222.0,40.0,31.714285714285715,2,1,4,7,214,Clients Perdus,1
C47486578,9,2G,A,Bonus,0.0,10.0,52.0,52.0,5.2,2,2,1,5,221,Clients Perdus,0
C47526578,9,4G,A,Standard,0.0,4.0,59.0,23.0,14.75,2,1,2,5,212,Clients Perdus,1
C49426578,9,4G,A,Bonus,0.0,10.0,129.0,89.0,12.9,2,2,2,6,222,Clients Perdus,1
C55046578,9,4G,A,Standard,0.0,2.0,48.0,12.0,24.0,2,1,1,4,211,Clients Perdus,1
C56186578,9,4G,A,Standard,0.0,10.0,270.0,66.0,27.0,2,2,4,8,224,Clients Perdus,1
C59746578,9,4G,A,Ad-On,0.0,10.0,81.0,77.0,8.1,2,2,2,6,222,Clients Perdus,1
C61416578,9,4G,A,Bonus,0.0,10.0,510.0,162.0,51.0,2,2,5,9,225,Clients Perdus,1
